x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.2106789,      1.4619381,      1.7166556,      1.3669369,      1.6229611,      1.2128449,      1.0518914,      1.5473501,      1.0369498,     45.2390311,      2.6312222,     33.3758558,     28.9594143,      0.0795009,      1.4496254,     11.8191243,     26.1911526,      0.0542344,1200000.0000000
      2.8668067,      1.2103710,      1.3106728,      1.2383279,      1.9474575,      1.0001095,      1.4462809,      1.6389393,      1.3826335,     16.4759427,     10.5037427,     46.1765311,     21.5290527,      0.0094120,      4.2830499,     12.0348140,      4.8661679,      0.0537908,1200000.0000000
      2.3080915,      1.3880390,      1.6578565,      1.3629364,      2.0734360,      1.4391261,      1.1981627,      1.5759351,      1.4075325,     46.7557330,      0.8265661,     30.7858035,     36.0339633,      0.0263663,      1.4522654,     48.5791107,     25.8926530,      0.0534646,1200000.0000000
      2.3999041,      1.4586788,      1.4779828,      2.6705066,      2.3903997,      1.3563145,      1.3200199,      2.0366954,      2.1399101,     44.5324872,      0.9634538,     33.1822114,      2.8944533,      0.0192681,      1.9077940,      5.4885339,      0.2690201,      0.0533486,1200000.0000000
      2.4790282,      1.1072931,      2.4578730,      1.9736275,      1.5591138,      1.2237215,      1.1293213,      2.2928219,      1.3104490,     47.5655432,      0.7202050,     38.8387518,      2.6377569,      0.0799655,      2.0878925,     34.0018076,     13.9745206,      0.0540432,1200000.0000000
      1.8069363,      1.1641775,      1.6851126,      2.7931229,      1.8886910,      2.4916932,      1.2234035,      1.5737168,      1.2733101,     24.2472996,     21.6469951,      9.3918099,      0.8953476,      0.0726844,      0.1703403,     36.9039263,      3.5318092,      0.0537231,1200000.0000000
      1.4702280,      2.2265811,      1.4021639,      1.1888981,      2.9132773,      2.9821648,      1.2644490,      2.2523343,      1.1256222,     36.8169139,     26.3437360,      4.0859502,     13.4524003,     37.0586643,     49.7836097,      0.1615897,      0.0127965,      0.0507521,1200000.0000000
      2.4047377,      1.3490735,      1.5644388,      2.8051172,      2.1985573,      1.6023656,      1.3707933,      1.4334457,      1.4008342,     20.9259881,     10.6797949,      8.3447779,     18.5742537,      0.0053605,      0.1109008,     34.9083955,      4.0578861,      0.0522301,1200000.0000000
      1.9262829,      1.2171248,      1.1219943,      2.8411738,      1.7868723,      1.3652662,      1.0643625,      1.8703902,      1.0621096,     26.9958323,      2.3367676,     23.0510111,      0.5298612,      0.0483863,      0.9349887,      9.1937002,      3.0398744,      0.0538244,1200000.0000000
      1.2978644,      1.2217424,      1.0795776,      2.8662292,      2.2573010,      1.1404204,      1.2374569,      1.9697520,      2.3421645,     42.2186761,     14.2752067,     44.6525192,      1.0999608,      0.2182253,      2.5543409,     11.2541386,      1.1295086,      0.0551645,1200000.0000000
      1.0707213,      1.4776544,      1.1639979,      2.7231716,      1.6363937,      1.2649256,      1.0937523,      1.8213218,      1.1309503,     39.7427645,     26.1782766,     35.9284012,      0.5881297,      0.0007914,      2.3496472,      5.6189369,      1.6989214,      0.0531188,1200000.0000000
      1.2604402,      1.3877856,      1.5211749,      1.1701143,      2.1760393,      2.8765483,      1.4030225,      1.7910772,      2.1004523,     49.1149160,     37.3632632,     45.6302508,      0.4795532,      0.0381201,      3.2286929,     39.9749343,      6.7873613,      0.0534539,1200000.0000000
      1.0457217,      1.3871590,      1.8923715,      1.1903319,      2.0873413,      1.4001219,      1.4038307,      1.7996774,      1.4609043,      0.8298474,      4.7001833,     41.8047755,     49.0585019,      0.0220457,      2.6170611,     45.7339476,     17.9612554,      0.0527888,1200000.0000000
      2.4554149,      1.2682837,      1.5534908,      2.7074279,      2.2613793,      1.3050445,      1.4622090,      2.0758963,      1.6449621,     34.0817952,      0.8031837,     47.3546884,      1.0446097,      0.0441099,      3.8755863,      4.3200619,      6.5006570,      0.0535234,1200000.0000000
      1.0604875,      1.2349761,      1.1931970,      2.7220215,      1.5154986,      1.4950723,      1.4814378,      1.8571410,      2.3999616,     38.9102040,     11.6202681,     10.2832995,      2.8033358,      0.0205616,      0.2077246,     31.6434088,      0.6571337,      0.0530124,1200000.0000000
      2.1256222,      1.2383960,      1.1169106,      1.7992521,      2.0106531,      1.2725438,      1.3734677,      2.0261793,      1.2518593,     20.3350491,     10.6777514,     48.7924978,     14.7565874,      0.0320169,      3.0192831,     38.5409225,     25.4859562,      0.0538894,1200000.0000000
      1.2518600,      1.1598612,      2.5197732,      1.0586386,      1.8981208,      2.2307288,      1.4139835,      1.6936576,      1.1708207,     48.3954004,      1.0543633,     28.2739076,      0.1445316,      0.0059922,      1.2692260,     44.7187162,     44.0526508,      0.0531667,1200000.0000000
      2.3095373,      1.4656047,      1.4449488,      2.9212356,      1.6760244,      1.1566733,      1.2923634,      1.7793222,      1.3946156,     28.2342701,      1.4057568,     48.7263009,      0.1715610,      0.0809038,      4.7723809,     11.5791038,      2.0830721,      0.0538030,1200000.0000000
      1.2302475,      1.0227651,      1.2080796,      2.6997548,      1.6766387,      1.2735466,      1.3556098,      1.8766127,      1.6316785,     48.8286555,      7.2888074,     35.3642079,      1.6034353,      0.0344065,      2.0477708,      3.9011849,      7.3916918,      0.0535127,1200000.0000000
      2.7945920,      1.3885892,      1.5772432,      2.2225379,      1.9561777,      2.9093314,      1.5898595,      2.1587623,      1.6228931,     36.0356548,     15.6236750,     47.0199641,      4.2544143,      0.0337701,      4.1808054,     22.2507930,      2.3562125,      0.0538823,1200000.0000000
