x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.5436247,      1.9690999,      1.1638956,      1.3755037,      1.9285326,      1.7377539,      2.1861513,      1.1737928,      1.9534684,      0.2527729,      0.2417348,      3.7944297,     44.7190939,     23.7289092,      6.4766495,     23.6155177,     43.3763994,      0.0077503,1200000.0000000
      1.6327306,      2.0547524,      1.3585833,      1.0804904,      2.0555885,      2.3841626,      1.9340455,      1.0849820,      2.4440638,      0.2955962,      0.3005825,      6.0754530,     44.4811013,     17.6583661,      6.2236380,     17.5379004,     39.6849314,      0.0076551,1200000.0000000
      1.9469475,      1.5455343,      1.1469572,      1.0643856,      2.1578091,      1.8097171,      1.6466100,      1.3774393,      1.5472121,      0.2707541,      0.2740673,      5.0744657,     47.6367103,     28.4493703,      6.7755609,     28.3286717,     47.9355846,      0.0077722,1200000.0000000
      1.7339124,      2.0256247,      2.6191820,      1.0427238,      2.0982938,      1.7654406,      2.0956436,      1.1404739,      2.1456743,      0.2689978,      0.5616639,      4.2267468,     45.9276908,     28.1317109,      4.4824742,     28.0320298,     39.5143000,      0.0079637,1200000.0000000
      1.5400326,      2.3828001,      1.2919199,      1.4484775,      2.3035545,      1.9749082,      2.4070483,      1.2691331,      1.9127241,      0.2743245,      0.2778894,      6.0739988,     47.0598182,     33.4869081,      6.6158255,     33.3645947,     49.0095909,      0.0076596,1200000.0000000
      1.9147669,      2.0838324,      2.6859823,      1.3143188,      2.1447016,      1.5718888,      2.4270774,      1.1422568,      2.2490188,      0.2442214,      0.6529100,      3.7393430,     45.0944104,     25.8804861,      5.4840695,     25.7748999,     40.8049498,      0.0078434,1200000.0000000
      2.0513259,      1.9777041,      2.5923646,      1.1112948,      2.0491748,      1.9617191,      2.0543691,      1.3796040,      1.8247897,      0.2485175,      0.6391435,      5.4053507,     46.3181769,     26.8166250,      6.3340222,     26.6963901,     44.5142559,      0.0076809,1200000.0000000
      1.7366513,      2.0681259,      2.6013686,      1.1369675,      1.8997178,      2.2933085,      1.9318311,      1.2480483,      2.1022052,      0.2598811,      0.5796745,      4.0343653,     47.4054863,     26.4884919,      7.1402185,     26.3661764,     46.2203341,      0.0076811,1200000.0000000
      1.9210500,      1.9106567,      1.3526014,      1.3071189,      2.4795150,      2.0260486,      2.3022901,      1.0992998,      2.1036514,      0.2362729,      0.2175760,      3.2080948,     46.7695034,     28.5749587,      7.8170923,     28.4600939,     48.1627038,      0.0079066,1200000.0000000
      2.2166006,      1.8827913,      2.5114447,      1.1371186,      1.8358477,      1.6387003,      1.9827757,      1.4846290,      1.8897227,      0.2709745,      0.6192450,      4.0778129,     48.6660983,     26.4972011,      7.7482603,     26.3761884,     47.7292070,      0.0077367,1200000.0000000
      1.9585863,      2.4709918,      1.2973258,      1.0989774,      2.2755099,      1.9277584,      2.4851411,      1.4211118,      1.5425349,      0.4039159,      0.3738767,      6.1128617,     47.6698225,     14.1458992,     11.0087071,     13.9750374,     48.9827653,      0.0079834,1200000.0000000
      2.2506821,      2.0578074,      1.1757050,      1.1332770,      2.2556632,      1.9077035,      1.2348360,      1.3000783,      2.1773354,      0.2971987,      0.2610978,      5.9625271,     45.9982829,     10.8613669,      6.7637073,     10.7272116,     35.8273997,      0.0075046,1200000.0000000
      2.0380266,      1.5670800,      2.6105509,      1.1607484,      2.0471122,      2.1183585,      2.3320437,      1.2828242,      1.5930347,      0.3586310,      0.6765270,      7.2367990,     47.9287244,      2.1407544,      4.7746904,      1.9930134,     19.0622604,      0.0077429,1200000.0000000
      1.6624676,      1.8244139,      1.3152424,      1.3050960,      2.0416773,      1.8701080,      1.7294246,      1.4347137,      1.9089503,      0.2423670,      0.2762573,      6.0269472,     41.1362832,      8.9458376,      4.8514607,      8.8346632,     28.4758251,      0.0076326,1200000.0000000
