x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.0735305,      2.0727645,      1.3897035,      1.0126263,      2.2992747,      1.6939525,      1.4720689,      2.6798616,      2.6958431,     34.8299993,      9.3446121,     24.8979068,     30.6435891,     34.6594193,      0.0016434,      0.1038278,      0.0630124,      0.0098982,1200000.0000000
      1.4723592,      2.0573758,      1.7603829,      1.4578851,      1.5056279,      2.0188575,      1.3091480,      2.7996138,      1.4249652,     33.0336996,     37.6320174,     31.8948955,     49.1023735,     33.5036139,      0.0031834,      0.1126958,      0.5933501,      0.0123268,1200000.0000000
      1.5905656,      1.4403180,      1.8368723,      2.6623652,      2.3564185,      1.4512677,      1.0815049,      1.9020455,      1.3185107,     37.0213732,      4.1896279,     47.1318073,      1.9120421,      0.2549122,      0.0017029,     24.9113741,     49.8372999,      0.0149093,1200000.0000000
      1.0837039,      1.9533169,      1.3563448,      1.2157949,      1.8798276,      2.0415993,      1.3187673,      2.6297327,      1.7689762,     41.9153572,     43.0501645,      1.9012847,     24.3599568,     41.5627389,     25.0346042,      0.0112853,      0.1984603,      0.0104918,1200000.0000000
      1.0940424,      1.3973882,      1.9416318,      1.4957819,      2.1863037,      2.6433691,      2.5461342,      1.8459628,      2.8527952,     48.4880020,     41.0724153,     49.2988646,      6.8954689,      0.2130076,      0.0004772,     39.0446127,     17.4177091,      0.0142676,1200000.0000000
      1.3249678,      2.0280162,      1.0327017,      1.2696569,      1.9620051,      2.3099199,      1.6334931,      2.5765497,      1.7888521,     10.6938229,     16.2361951,      1.5547635,      7.7812316,     10.0236924,      0.0011681,      0.0273083,      0.0230916,      0.0125333,1200000.0000000
      1.3352202,      1.9593273,      1.4090883,      1.8505250,      2.0933184,      2.0542302,      1.4391288,      2.8916363,      2.3145463,     16.3622621,     48.2834180,     37.4874842,     46.1374514,     48.1035372,      3.4337311,      0.0212354,      0.7481679,      0.0124742,1200000.0000000
      2.4726076,      1.8652119,      2.6469441,      1.5431033,      2.4199113,      2.1652736,      2.8836477,      2.9317583,      1.3439919,     15.9505914,     30.3072401,      0.1961028,     49.3422883,     34.9194871,      0.0003167,      0.1809134,      0.3038178,      0.0127737,1200000.0000000
      1.3531653,      1.5735989,      1.2295244,      1.3298402,      1.9395945,      2.4024475,      1.2540279,      2.6675868,      1.1851232,     25.3730330,      7.6794059,     11.0382276,     45.1821748,     24.3813837,      0.0009877,      0.2501029,      0.0762840,      0.0118712,1200000.0000000
      1.2730674,      2.4661563,      1.1068004,      1.3672591,      2.1145932,      2.9168105,      1.1710340,      2.7384945,      2.6409068,     39.2719587,     36.5637578,      3.9706083,     44.3325852,     39.1091231,      0.0000677,      0.1256375,      0.1821277,      0.0093928,1200000.0000000
      2.2186870,      1.9279527,      2.0597038,      2.2940549,      1.7624105,      1.8098331,      2.5389426,      2.3381141,      1.5647245,      0.0021347,      9.5902195,     27.5941534,     33.5455778,     21.2881430,      1.0120493,     49.8515977,     49.7241602,      0.0158441,1200000.0000000
      1.1798653,      2.0359492,      1.3676001,      1.4953497,      1.6678290,      1.1768485,      1.1954813,      2.7066723,      1.1826316,     41.0777005,     49.9946821,     49.9724732,     48.7376009,     40.8907902,      0.0011635,      0.2279765,      0.7555658,      0.0104469,1200000.0000000
      1.3391424,      1.8581595,      1.1444883,      1.2904893,      2.4384769,      1.6724946,      2.0012329,      2.7937917,      1.2739609,     29.8063976,     14.4024390,     11.6736945,     49.9604019,     28.7850126,     11.8157930,      0.0040196,      1.4728641,      0.0116599,1200000.0000000
      1.3690951,      1.9860850,      1.6332086,      1.2975739,      1.7382133,      2.1825197,      1.0243822,      2.9390566,      2.6596735,     32.3189189,     33.8713170,     19.5311562,     20.0514136,     32.8358740,      0.0003985,      0.0358742,      0.1038700,      0.0122401,1200000.0000000
      1.3531246,      2.4135906,      1.0587597,      1.2128495,      1.6689439,      2.3719830,      2.7980022,      1.6521688,      2.7484012,     14.3793105,     29.8610190,      0.2939519,      4.4251280,     14.5416263,     49.1304341,     30.3027539,     18.9085775,      0.0171771,1200000.0000000
      1.4281771,      1.7953452,      1.9094036,      2.0313175,      1.8696580,      2.5002550,      1.4544598,      2.8173972,      2.5880238,     24.7644661,      2.1069085,     14.5613708,     36.0669156,     34.1007841,     49.5239996,      0.0573185,      0.3168777,      0.0123380,1200000.0000000
      1.2666491,      2.0041916,      2.0240950,      1.0244257,      2.4356716,      1.2703207,      1.9448325,      2.7327052,      1.3804384,     30.7047433,     38.8780989,     48.2771339,     48.8288179,     30.6852182,      0.0148857,      0.1366271,      1.0276441,      0.0103554,1200000.0000000
      1.0055608,      2.2895247,      2.0419185,      1.6211140,      2.0802351,      2.0936832,      1.2611265,      2.6386624,      1.4338355,     25.1196200,      6.5962882,      1.9897610,     46.3711147,     26.7187577,      0.0053254,      0.2407384,      0.2799795,      0.0127792,1200000.0000000
      1.3398078,      1.8321040,      1.0204924,      1.2351495,      1.5898324,      2.9939606,      1.4170924,      2.8821797,      2.7826014,     16.6049634,     19.6621515,      3.1219856,     39.3136557,     16.6464321,      0.0000532,      0.1303868,      0.0680717,      0.0090932,1200000.0000000
