x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      2.0344377,      1.2649165,      1.0857320,      2.5310234,      2.0176923,      2.1079592,      1.3194537,      2.2287825,      1.3780988,     25.1622026,     10.6658593,     44.8748201,      9.1416240,      0.0742001,      2.3643671,     23.0029914,      3.8525408,      0.0529239,1200000.0000000
      2.1496763,      1.3172775,      1.8424251,      2.7184599,      1.8324097,      1.4594493,      1.1318581,      2.1894877,      2.1638451,     13.6976023,     25.4913189,     49.9837432,      9.1589229,      0.1309533,      4.6126325,     20.0489594,      1.8911134,      0.0536447,1200000.0000000
      1.2621303,      1.0767658,      1.7961855,      2.6101576,      2.0115360,      1.3765768,      1.4743558,      1.8549356,      1.4044070,     25.6289048,      6.2318169,     49.9583609,     10.2071005,      0.1923437,      1.0360654,     15.6405703,      4.6867757,      0.0545224,1200000.0000000
      1.2731126,      1.2885586,      2.6110127,      2.9342975,      1.8873293,      1.6931847,      1.4822369,      1.7514817,      1.8317947,     33.4263305,      6.4234921,     38.9839561,     18.1519161,      0.0388973,      0.2420049,      5.9301064,      0.3151561,      0.0504997,1200000.0000000
      1.1241943,      1.3152701,      1.0423088,      2.8663969,      2.3994364,      2.2990759,      2.9641002,      1.8606766,      2.4557251,      9.0801693,      0.8357788,     35.7696292,      3.9928950,      0.1064551,      1.4315664,     10.0690062,      1.2484883,      0.0534728,1200000.0000000
      2.5513275,      1.4902659,      1.4705199,      2.5652820,      2.4553630,      2.3570193,      1.1303263,      1.5975115,      1.2896317,      9.9414647,     31.7876716,     44.8204789,     11.4078552,      0.5927774,      2.1072814,     15.1201600,     24.1696360,      0.0576142,1200000.0000000
      1.9150454,      1.4206609,      1.1245193,      2.6405563,      2.1078219,      1.8699631,      1.7747745,      1.6313334,      1.9769839,     23.0318855,     10.3813242,     43.3790808,     24.3330275,      0.3843534,      0.7959403,     40.8797567,      8.1357802,      0.0576992,1200000.0000000
      1.5020241,      1.3701073,      1.1048775,      2.6021736,      1.8083909,      1.8447609,      1.6749188,      1.9920010,      2.2326689,     15.3587597,     29.0831420,     47.8699805,     38.1582127,      0.4830774,      1.6503648,     21.6871964,      4.7962527,      0.0562686,1200000.0000000
      1.1899717,      1.2735607,      1.3039571,      2.9070694,      2.2752795,      1.7957295,      1.0628042,      1.6223449,      2.3138807,     46.5228942,     40.3970618,     33.5465101,     10.9064362,      0.0626867,      0.1723869,     11.9117787,      1.1859522,      0.0524021,1200000.0000000
      1.4942318,      1.3829490,      2.6949556,      2.8972112,      1.8265523,      2.0460461,      2.2383953,      2.0519296,      2.2821061,     21.9199938,      8.9143625,     31.5393879,     46.8142749,      0.1620542,      1.2376510,     31.9620078,      5.7930993,      0.0538375,1200000.0000000
      1.4032886,      2.4709947,      1.3774361,      2.9084414,      2.3025500,      1.4127375,      2.7181224,      1.6046306,      2.5198520,     24.0951644,     12.9685221,     43.4640785,     44.9231525,     28.0178157,      0.1258962,      2.7294606,     48.6236614,      0.0662834,1200000.0000000
      1.4476419,      1.0030298,      1.3376689,      2.5417682,      1.7372112,      2.1656099,      1.0803573,      2.0728375,      1.4576419,     40.6861520,     12.3840366,     44.3182812,      9.7596863,      0.2472907,      0.2598303,     24.9852169,     13.7310437,      0.0564571,1200000.0000000
      1.8282808,      1.2372040,      2.6103493,      2.7262587,      2.0926444,      1.6939886,      2.9619004,      1.7823831,      1.5703549,     38.0888490,     17.2025885,     37.0555922,     13.5318843,      0.0352500,      1.9493065,     43.9057932,      0.2340139,      0.0523236,1200000.0000000
