x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.2416706,      1.9418662,      2.7470305,      2.4108859,      2.0071162,      1.2485978,      2.9764055,      1.9802656,      1.2449547,     32.7304539,      8.7118286,     40.1958468,     23.3786545,      2.3354886,      2.2325155,      8.8917136,      1.2627969,      0.0360874,1200000.0000000
      1.6747070,      1.9593901,      2.8105796,      2.3526851,      2.0015014,      1.0705098,      2.9093005,      1.9952792,      1.6501656,     30.5597660,     13.0808939,     45.3651784,     22.9121197,      2.7052934,      8.4416803,     13.2735736,      6.2246812,      0.0364547,1200000.0000000
      1.4421357,      1.9482528,      2.7962160,      2.3526187,      2.0235163,      1.4282471,      2.7498884,      1.9630032,      1.2671046,     26.4690449,     16.4458827,     35.8433488,     28.8770038,      6.9098994,      2.1305114,     11.8208083,      0.4516927,      0.0361991,1200000.0000000
      1.9854805,      1.8645518,      1.7102692,      2.2762494,      2.0011917,      1.5047796,      2.9754892,      1.9766040,      1.0162056,     43.7893152,      1.5094868,     33.1457773,     22.8028601,      0.3840456,      1.7798153,     21.7939479,      6.2202685,      0.0360986,1200000.0000000
      2.0250128,      1.8434696,      2.0081274,      2.0929284,      2.0019435,      1.7870702,      2.5867829,      1.9908656,      1.0608301,     26.5149795,      0.7202017,     42.1901004,     13.0514986,      0.6188295,      2.7079938,     35.2634627,      3.4825550,      0.0358120,1200000.0000000
      1.2406763,      1.9381937,      2.7989286,      2.1536864,      2.0021460,      1.0143387,      2.1855285,      1.9764323,      1.8429739,     23.7380465,     10.6194065,     46.1445451,     40.2578432,      2.4027519,      1.9284287,     18.3704104,      4.9001222,      0.0361172,1200000.0000000
      2.7862189,      1.9448435,      2.4746070,      2.0675863,      2.0028597,      1.3315161,      2.7494686,      1.9871794,      1.1132998,     12.8396368,      3.7116683,     37.1322147,     38.5677081,      1.1965900,      4.2150300,      4.9511945,      3.5635529,      0.0360482,1200000.0000000
      2.4352991,      1.9923353,      1.9522051,      2.2729891,      2.0027480,      1.1739043,      2.3341035,      1.9910549,      1.1696078,     27.0307389,     16.7640591,     16.1037932,     48.4824736,      3.7664597,      9.5686971,      9.4175031,      3.1953070,      0.0362132,1200000.0000000
      1.1068411,      1.9792393,      2.9530240,      2.5034431,      2.0026341,      1.0445194,      2.5446566,      1.9945820,      1.4796203,     22.8772313,     13.8620801,     33.5565922,     36.2970256,      1.9711570,     14.8292185,      8.9162652,      2.1596064,      0.0363662,1200000.0000000
      1.3315875,      1.8826497,      2.1490441,      2.0735965,      2.0005308,      1.2123581,      2.6520305,      1.9569276,      1.6351246,     11.3423580,      3.2856424,     44.3342377,     48.1228732,      0.6582343,      2.5880023,     20.1791650,     15.7271142,      0.0363264,1200000.0000000
      1.2363497,      1.9493151,      2.4490936,      2.1410531,      2.0006687,      1.4153920,      2.0146499,      1.9870531,      1.5653421,     22.1692092,      7.1792104,     44.9472038,     47.7936241,      2.1626874,      3.8888794,     22.0777862,     12.9921749,      0.0362599,1200000.0000000
      1.6922929,      1.9622560,      2.9751529,      2.3056348,      2.0039318,      1.3385118,      2.6473963,      1.9882972,      1.0975945,     26.7379416,     10.9160055,     39.0120203,     33.0251896,      2.9534492,      5.6067290,     11.8497574,      2.1611758,      0.0358449,1200000.0000000
      2.1953848,      1.9942301,      2.6034689,      2.0791657,      2.0074275,      1.4811850,      2.9367931,      1.9949212,      1.5915972,      6.0982539,     21.2382543,     23.5108040,     48.6786900,     10.5736205,     27.1466785,      5.5302666,      1.7106161,      0.0362118,1200000.0000000
      2.0641885,      1.9730867,      2.2889101,      2.1227929,      2.0018610,      1.4703774,      2.4502317,      1.9845968,      1.6475754,     23.8356451,      8.7211350,     29.6107197,     41.1531863,      3.5932325,      3.9072745,     20.8428039,      5.6036672,      0.0359885,1200000.0000000
      2.3212695,      1.9890379,      2.2277310,      2.0585406,      2.0243373,      1.7667935,      2.9637701,      1.9937255,      1.0718661,      8.2722377,     17.3794812,     34.7542711,     31.6743294,     21.8666872,     33.2413467,      8.2480014,      0.5644147,      0.0362863,1200000.0000000
      2.4164585,      1.9810917,      2.7469823,      2.1478335,      2.0023453,      1.1541768,      2.7829335,      1.9851857,      1.1111162,     15.5256855,      7.1639038,     21.7048183,     46.5409719,      2.1801946,      4.5004522,      5.5975195,      4.9008722,      0.0359677,1200000.0000000
      1.6405374,      1.9773563,      2.8440100,      2.3698030,      2.0102437,      1.6664903,      2.5306078,      1.9919117,      1.1219113,     20.5367759,     11.4447880,     46.7336792,     37.6385296,      6.6864707,     19.2872252,      8.6624537,      0.8659100,      0.0362189,1200000.0000000
