x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      2.8914920,      2.9281167,      2.0150444,      1.8991913,      2.0956108,      2.7131635,      2.1202596,      2.7711816,      1.2428434,      0.8812424,      0.8682621,     27.2344641,     49.5415838,     15.6847783,     38.9312741,     15.9734975,      1.8584462,      0.0434332,1200000.0000000
      1.4592360,      2.6191461,      2.1454040,      1.6081228,      2.3106480,      2.0769084,      1.3874596,      1.9891764,      1.5425495,      4.6859884,      0.0244276,     28.4722373,     10.0419823,     29.6024954,     40.2082492,     29.7419946,      1.0769372,      0.0417331,1200000.0000000
      1.2450657,      2.6557569,      1.6188503,      1.5600817,      2.0957217,      1.9402935,      2.1937894,      2.5543551,      1.5790664,      2.7072213,      0.2863308,     27.2749924,     45.8852130,     46.9350439,     46.3513605,     47.1600076,      1.1490365,      0.0433092,1200000.0000000
      1.3594531,      2.5056423,      2.4620936,      2.7151009,      2.0725665,      2.2963841,      1.3375139,      2.1399022,      1.2303897,      1.0048276,      0.2000724,     36.8246491,     17.9074047,     34.1135078,     37.9191180,     34.2569234,      1.9980461,      0.0436258,1200000.0000000
      1.1135080,      1.0650844,      2.1500656,      1.8950783,      1.6198750,      2.4092951,      1.5540294,      2.7215786,      1.5561546,      1.8577532,      0.1727385,     48.6264142,     47.1370270,     36.1258395,     23.1142106,     36.2428544,      0.2097220,      0.0434760,1200000.0000000
      2.0121360,      1.2160301,      1.7026884,      1.7127909,      2.0449664,      2.1914516,      1.6678438,      2.5432685,      1.3210803,      2.7041378,      0.2927991,     49.0432620,     44.2914566,     19.2380631,     26.5316229,     19.4359693,      0.5015482,      0.0428210,1200000.0000000
      2.0246456,      2.8972645,      2.4756254,      1.1108477,      1.5993204,      2.1124888,      2.8750824,      1.8983514,      1.8822185,      4.2303770,      0.0219826,     31.3110231,     16.1089965,     30.8844324,     33.2923073,     31.0003322,      0.3815814,      0.0420441,1200000.0000000
      1.4088506,      2.7780774,      2.1855647,      2.4759846,      2.1235072,      1.5661075,      1.5321289,      2.6885478,      1.9338463,      2.1514924,      0.0972863,     30.0348736,     48.7597760,     36.2950839,     49.6507409,     36.5181999,      2.7427437,      0.0424833,1200000.0000000
      1.8441040,      2.6766993,      2.0081294,      1.4036556,      1.8229805,      1.6154753,      1.3522215,      2.1287224,      1.0368388,      4.1141096,      0.4457678,     38.0152010,     12.2705289,     16.5457303,     44.8526849,     16.7693250,      5.4205478,      0.0442733,1200000.0000000
      1.1857053,      1.4835704,      1.0436375,      1.7866662,      2.1372338,      2.5654888,      1.1420535,      2.6215364,      1.2950819,      2.7950138,      0.9126349,     49.8898017,     47.4198045,     25.4409433,     25.8460845,     25.6126634,      0.3969162,      0.0430975,1200000.0000000
      1.6391903,      1.3698733,      1.9877206,      2.4138151,      2.2232631,      1.7812746,      1.4804102,      2.5265553,      2.3364930,      3.3970459,      0.0284371,     44.4066683,     49.4031676,     27.3851673,     20.9123584,     27.4938059,      0.2451518,      0.0418078,1200000.0000000
      1.0732749,      2.9862575,      2.3019581,      2.1809048,      1.8640295,      2.1880731,      1.9298038,      2.6155006,      1.9296002,      2.0883755,      0.1845891,     29.5063750,     47.4093271,     24.2028857,     35.6200317,     24.4068114,      0.5737018,      0.0425335,1200000.0000000
      2.1433102,      1.3631962,      2.0448267,      2.4207147,      2.0622134,      2.3733950,      1.2724796,      2.5170089,      1.3867800,      1.9905387,      0.4785024,     43.2330793,     48.2394776,     29.3106619,     21.8008588,     29.4618840,      0.5717479,      0.0436029,1200000.0000000
      1.5140575,      1.0401593,      1.8250312,      2.0349582,      2.3510034,      2.2107098,      1.2975049,      1.8648106,      1.7001063,      6.7107855,      0.0201478,     38.5770810,      8.4175600,     36.2819775,     13.8250223,     36.3556065,      0.1568655,      0.0432591,1200000.0000000
      1.7776589,      1.2012335,      2.4779796,      2.0568017,      1.8490551,      1.4777733,      1.0566537,      2.6525123,      1.1598193,      2.2539637,      1.2736053,     49.6323061,     49.5205323,     45.3814691,     38.4479747,     45.6240915,      1.3178464,      0.0441338,1200000.0000000
      2.3248213,      1.4578549,      1.6145077,      1.8069270,      1.7874558,      2.8249249,      1.1365373,      2.5111559,      1.3108223,      2.3942985,      0.6942978,     49.7156512,     47.0697070,     21.2446351,     28.9680878,     21.4647752,      0.9327590,      0.0433570,1200000.0000000
      1.5152245,      2.8484726,      2.0061174,      2.7741869,      1.8389988,      2.2524965,      1.1943896,      1.6459051,      1.8785534,      3.7917015,      0.0366042,     46.6140305,      4.5410997,     10.5724047,     43.8515437,     10.8092424,      0.6558823,      0.0438190,1200000.0000000
