,t,y1,u,y2
0,0.0,0.082345311795785,100.0,0.0816341862193844
1,0.1,0.0816341862193844,96.15400911750059,0.07998194962868385
2,0.2,0.07998194962868385,96.15400911750059,0.07798242305189211
3,0.30000000000000004,0.07798242305189211,96.15400911750059,0.07606692496089
4,0.4,0.07606692496089,96.15400911750059,0.07448061632562063
5,0.5,0.07448061632562063,96.15400911750059,0.0733072612817456
6,0.6000000000000001,0.0733072612817456,96.15400911750059,0.07252385434099089
7,0.7000000000000001,0.07252385434099089,96.15400911750059,0.07205597109568569
8,0.8,0.07205597109568569,96.15400911750059,0.07181699236875307
9,0.9,0.07181699236875307,96.15400911750059,0.07172913938140947
10,1.0,0.07172913938140947,96.15400911750059,0.07173141436836579
11,1.1,0.07173141436836579,96.15400911750059,0.07178026237439551
12,1.2000000000000002,0.07178026237439551,96.15400911750059,0.07184703818750317
13,1.3,0.07184703818750317,96.15400911750059,0.07191455126889115
14,1.4000000000000001,0.07191455126889115,96.15400911750059,0.07197375555955372
15,1.5,0.07197375555955372,96.15400911750059,0.07202099317101873
16,1.6,0.07202099317101873,96.15400911750059,0.0726945809146741
17,1.7000000000000002,0.0726945809146741,99.7776263978006,0.07413163668128284
18,1.8,0.07413163668128284,99.7776263978006,0.07581921521034898
19,1.9000000000000001,0.07581921521034898,99.7776263978006,0.0774678351121346
20,2.0,0.0774678351121346,99.7776263978006,0.07892308729496268
21,2.1,0.07892308729496268,99.7776263978006,0.08011308631557992
22,2.2,0.08011308631557992,99.7776263978006,0.08101812084776909
23,2.3000000000000003,0.08101812084776909,99.7776263978006,0.08165199248814846
24,2.4000000000000004,0.08165199248814846,99.7776263978006,0.08204920938539856
25,2.5,0.08204920938539856,99.7776263978006,0.08225528461032924
26,2.6,0.08225528461032924,99.7776263978006,0.08231909601697165
27,2.7,0.08231909601697165,99.7776263978006,0.08228707877036961
28,2.8000000000000003,0.08228707877036961,99.7776263978006,0.08219927830592433
29,2.9000000000000004,0.08219927830592433,99.7776263978006,0.08208722921387072
30,3.0,0.08208722921387072,99.7776263978006,0.08197343762270697
31,3.1,0.08197343762270697,99.7776263978006,0.08187207513293647
32,3.2,0.08187207513293647,99.7776263978006,0.08179041777834774
33,3.3000000000000003,0.08179041777834774,99.7776263978006,0.08173059337072203
34,3.4000000000000004,0.08173059337072203,99.7776263978006,0.0816913011008423
35,3.5,0.0816913011008423,99.7776263978006,0.08166929242379763
36,3.6,0.08166929242379763,99.7776263978006,0.08166051605809602
37,3.7,0.08166051605809602,99.7776263978006,0.08166091417396444
38,3.8000000000000003,0.08166091417396444,99.7776263978006,0.0816669084364945
39,3.9000000000000004,0.0816669084364945,99.7776263978006,0.08167563897822432
40,4.0,0.08167563897822432,99.7776263978006,0.08168502487986412
41,4.1000000000000005,0.08168502487986412,99.7776263978006,0.08072728017571487
42,4.2,0.08072728017571487,94.48168629507907,0.07847702829071297
43,4.3,0.07847702829071297,94.48168629507907,0.07578048090660586
44,4.4,0.07578048090660586,94.48168629507907,0.07324919484342969
45,4.5,0.07324919484342969,94.48168629507907,0.07120968183983396
46,4.6000000000000005,0.07120968183983396,94.48168629507907,0.06974566230111115
47,4.7,0.06974566230111115,94.48168629507907,0.0687938677073527
48,4.800000000000001,0.0687938677073527,94.48168629507907,0.06823385581901092
49,4.9,0.06823385581901092,94.48168629507907,0.0679436732994221
50,5.0,0.0679436732994221,94.48168629507907,0.06782379514824183
51,5.1000000000000005,0.06782379514824183,94.48168629507907,0.06780208503412834
52,5.2,0.06780208503412834,94.48168629507907,0.0678304271216355
53,5.300000000000001,0.0678304271216355,94.48168629507907,0.06787900110279999
54,5.4,0.06787900110279999,94.48168629507907,0.06793079834100765
55,5.5,0.06793079834100765,94.48168629507907,0.06797721898448578
56,5.6000000000000005,0.06797721898448578,94.48168629507907,0.06801483984635004
57,5.7,0.06801483984635004,94.48168629507907,0.0680431821356817
58,5.800000000000001,0.0680431821356817,94.48168629507907,0.07015596816245852
59,5.9,0.07015596816245852,106.62770660018103,0.07472378106908753
60,6.0,0.07472378106908753,106.62770660018103,0.08023472432873678
61,6.1000000000000005,0.08023472432873678,106.62770660018103,0.08595966930620164
62,6.2,0.08595966930620164,106.62770660018103,0.09150371223065303
63,6.300000000000001,0.09150371223065303,106.62770660018103,0.09662178185474207
64,6.4,0.09662178185474207,106.62770660018103,0.10114503185561047
65,6.5,0.10114503185561047,106.62770660018103,0.10495173941957624
66,6.6000000000000005,0.10495173941957624,106.62770660018103,0.10795725643802838
67,6.7,0.10795725643802838,106.62770660018103,0.11011299961982521
68,6.800000000000001,0.11011299961982521,106.62770660018103,0.1114099469429352
69,6.9,0.1114099469429352,106.62770660018103,0.11188372379170695
70,7.0,0.11188372379170695,106.62770660018103,0.1116184281423317
71,7.1000000000000005,0.1116184281423317,106.62770660018103,0.11074602754247105
72,7.2,0.11074602754247105,106.62770660018103,0.1094384244434681
73,7.300000000000001,0.1094384244434681,106.62770660018103,0.10789093273878843
74,7.4,0.10789093273878843,106.62770660018103,0.10629901469204198
75,7.5,0.10629901469204198,106.62770660018103,0.10483347460226508
76,7.6000000000000005,0.10483347460226508,106.62770660018103,0.10362079272201796
77,7.7,0.10362079272201796,106.62770660018103,0.10273358957974074
78,7.800000000000001,0.10273358957974074,106.62770660018103,0.1021922168894533
79,7.9,0.1021922168894533,106.62770660018103,0.10197465074460367
80,8.0,0.10197465074460367,106.62770660018103,0.10203016927269916
81,8.1,0.10203016927269916,106.62770660018103,0.10229286054742653
82,8.200000000000001,0.10229286054742653,106.62770660018103,0.10269267331088575
83,8.3,0.10269267331088575,106.62770660018103,0.1031633109024412
84,8.4,0.1031633109024412,106.62770660018103,0.10364723570131837
85,8.5,0.10364723570131837,106.62770660018103,0.10409841391401672
86,8.6,0.10409841391401672,106.62770660018103,0.10448342588865131
87,8.700000000000001,0.10448342588865131,106.62770660018103,0.10478141883748612
88,8.8,0.10478141883748612,106.62770660018103,0.10498322195808793
89,8.9,0.10498322195808793,106.62770660018103,0.10508983587034598
90,9.0,0.10508983587034598,106.62770660018103,0.10511045932796505
91,9.1,0.10511045932796505,106.62770660018103,0.10506021304526564
92,9.200000000000001,0.10506021304526564,106.62770660018103,0.10495774014124347
93,9.3,0.10495774014124347,106.62770660018103,0.10482288073857739
94,9.4,0.10482288073857739,106.62770660018103,0.10467461541807789
95,9.5,0.10467461541807789,106.62770660018103,0.10452943937356611
96,9.600000000000001,0.10452943937356611,106.62770660018103,0.10358461912899038
97,9.700000000000001,0.10358461912899038,102.26061667061377,0.1013317441191979
98,9.8,0.1013317441191979,102.26061667061377,0.09829506547275473
99,9.9,0.09829506547275473,102.26061667061377,0.09503047142070994
100,10.0,0.09503047142070994,102.26061667061377,0.0920235181803289
101,10.100000000000001,0.0920235181803289,102.26061667061377,0.0896012400293795
102,10.200000000000001,0.0896012400293795,102.26061667061377,0.08790168859131778
103,10.3,0.08790168859131778,102.26061667061377,0.08690498553671969
104,10.4,0.08690498553671969,102.26061667061377,0.08649500906974975
105,10.5,0.08649500906974975,102.26061667061377,0.08651808503844606
106,10.600000000000001,0.08651808503844606,102.26061667061377,0.08682255015564322
107,10.700000000000001,0.08682255015564322,102.26061667061377,0.08727897162146935
108,10.8,0.08727897162146935,102.26061667061377,0.08778718065532805
109,10.9,0.08778718065532805,102.26061667061377,0.08827616326803057
